LapNumber,Speed,LapTime,TrackTemperature,TyreAge
69,185.596,84.6,20.954101098237373,18
69,190.916,82.2,36.63487821255201,8
67,197.74,79.4,31.91678593672747,18
61,186.312,84.3,33.31561883135633,6
55,184.408,85.1,24.35179549988912,14
49,174.109,90.2,27.52802863111974,9
36,166.621,94.2,27.68470249582922,15
28,159.451,98.5,28.99769565370084,11
7,160.591,97.8,36.807748976964845,4
57,191.536,101.9,24.419885141664416,17
57,190.683,102.3,30.06678647578475,17
57,190.262,102.5,35.78676057782437,7
57,189.499,102.9,22.643150118481387,3
57,189.945,102.7,33.20278218263878,1
57,190.623,102.3,28.055990850463854,6
57,188.215,103.6,29.784287266317108,8
56,188.343,103.6,20.827913230358323,19
56,188.439,103.5,20.21649482065165,12
56,187.759,103.9,20.563556008381568,16
56,187.672,103.9,21.935317808536134,17
56,187.344,104.1,34.810202838794055,4
56,187.395,104.1,38.31846606701716,8
56,187.849,103.9,33.773054180169595,1
56,189.124,103.2,39.5422132812737,9
56,188.456,103.5,34.53619894620289,2
56,186.544,104.6,23.82571487850341,18
56,189.155,103.1,37.030499991418864,6
55,185.697,105.1,23.63183243754052,2
55,183.681,106.2,20.255348757276007,9
55,182.957,106.6,26.405176576517206,17
55,182.042,107.2,31.381469680639707,14
54,181.612,107.4,33.13741229779804,13
54,181.123,107.7,29.008353987306744,10
52,223.454,94.9,38.10505995276744,12
52,221.918,95.6,26.68419328671751,15
52,221.686,95.7,22.486957166776445,19
52,220.499,96.2,25.79931427347949,7
52,222.129,95.5,36.35830758975828,8
52,218.47,97.1,36.58753002639357,7
52,219.413,96.7,33.87472280486917,3
52,218.371,97.1,31.85422083617417,11
52,218.558,97.0,31.213247749013178,17
52,218.275,97.2,36.235490437123104,18
52,219.213,96.7,29.9602474787044,18
52,220.206,96.3,35.58508934048386,8
51,219.238,96.7,29.71412456146136,12
51,218.553,97.0,23.95976494173992,1
51,216.545,97.9,20.59545856066076,11
50,212.477,99.8,35.02020439255554,10
50,210.894,100.6,25.190268138276583,10
50,210.97,100.5,25.49900632852995,1
49,210.163,100.9,36.01384407077124,8
39,218.675,97.0,34.90485842678066,12
25,211.602,100.2,27.749812296137154,17
23,210.595,100.7,29.45929280761076,8
10,183.629,115.5,38.11699058787528,3
2,162.629,130.4,34.05781939478879,1
60,196.526,94.3,35.37926134118139,4
60,195.853,94.6,29.762929487255786,12
60,196.18,94.5,31.839567135157544,12
60,195.933,94.6,23.755826564347814,11
60,195.888,94.6,33.08194936346291,7
60,191.745,96.7,28.569487401279105,9
59,192.686,96.2,24.58503180853172,2
59,193.8,95.6,31.74202874478,14
59,191.733,96.7,25.933610007250365,9
59,192.676,96.2,34.40710838946956,1
59,190.994,97.0,31.320299367560708,3
59,190.245,97.4,38.58291699583109,4
59,191.622,96.7,30.679545144254305,6
59,189.947,97.6,34.43674109494742,1
59,189.374,97.9,27.4674431385782,14
58,187.105,99.1,36.72441825549154,17
57,185.361,100.0,20.790670075342128,10
57,185.723,99.8,39.97353456739778,9
57,184.426,100.5,27.694250304137103,4
56,184.525,100.4,21.15973580322818,18
37,184.07,100.7,23.137763424747675,19
35,192.532,96.3,25.167819958173496,15
16,185.924,99.7,38.19444210186316,9
9,186.349,99.5,30.90805019419272,4
70,187.898,83.9,31.76178971454782,14
70,188.036,83.9,34.02391526823382,7
70,188.405,83.7,29.66970566063869,9
70,188.517,83.7,20.44834761003452,15
70,188.389,83.7,27.92391330818696,11
70,189.073,83.4,22.788142929146208,10
69,183.529,85.9,27.87752113419668,18
69,183.439,86.0,27.45187873878521,7
69,185.86,84.9,24.983305950436403,9
69,183.337,86.0,36.43528392566298,6
69,186.284,84.7,38.995545951166925,3
69,186.284,84.7,22.37845544140385,8
68,185.508,85.0,34.332127080556944,18
68,184.292,85.6,22.723703851653696,19
68,185.55,85.0,34.922437405071456,6
68,183.981,85.7,25.26007458964729,19
66,179.177,88.0,37.53154959958842,8
66,177.456,88.9,38.96246233775361,13
65,177.073,89.1,27.29680205442996,5
65,176.795,89.2,36.92949284126741,17
55,180.972,87.1,33.652164380745816,19
26,175.667,89.8,26.3926702926789,17
23,173.646,90.8,38.04179539290666,4
17,165.577,95.3,37.26854928564205,7
44,228.285,110.5,38.25787290725726,5
44,229.465,109.9,36.85559636600621,9
44,229.092,110.1,36.03796958024546,5
44,226.937,111.1,20.362871908604347,12
44,226.876,111.1,24.65363952073708,16
44,224.601,112.3,38.86224470734071,11
44,223.946,112.6,29.23118173646232,11
44,226.008,111.6,34.068993834004374,14
44,224.263,112.4,23.091885952679966,17
44,222.423,113.4,37.869969605031855,17
44,222.696,113.2,39.31360335928502,17
44,221.429,113.9,28.61430680028919,18
44,221.987,113.6,27.79782805529977,1
43,220.076,114.6,23.90863522147448,19
43,221.08,114.1,36.17691483203335,18
43,228.341,110.4,24.57061901469468,7
43,216.769,116.3,32.87359605018171,5
43,216.358,116.5,34.62624152661377,8
43,213.57,118.1,36.4574167228036,14
27,220.706,114.2,23.522889767269792,2
13,210.416,119.8,25.61759129149544,7
12,218.029,115.6,37.72364736158839,4
6,215.895,116.8,33.38476050287965,5
53,240.937,86.6,31.79109111489683,10
53,241.915,86.2,31.655654817331644,6
53,239.185,87.2,38.74369698433786,11
53,241.971,86.2,25.053175434811504,11
53,238.607,87.4,22.27595249094233,6
53,239.919,86.9,27.88388859887491,7
52,236.028,88.4,27.9207903689438,11
52,236.841,88.1,33.939981718759114,17
52,240.0,86.9,31.96039815633897,18
52,236.443,88.2,35.39563622143383,16
52,234.497,88.9,37.45920820572002,7
52,235.975,88.4,33.925496882383385,18
51,232.653,89.6,35.74043657136139,15
51,232.171,89.8,22.9402734989912,5
51,229.721,90.8,38.79077233505823,19
39,226.65,92.0,37.820290660211,9
32,233.267,89.4,39.23125571756557,1
21,231.72,90.0,35.74955835623483,13
9,228.033,91.5,29.06212798942369,3
4,229.188,91.0,29.646643557953794,2
61,168.029,108.7,34.52092782648812,6
61,168.392,108.5,27.312419823780424,13
61,165.892,110.1,22.278911698515373,12
61,164.691,110.9,28.43628689245506,13
61,164.779,110.8,39.51659980901995,12
61,159.864,114.2,35.979138869913484,6
60,159.663,114.4,37.636618535249085,5
60,159.411,114.6,35.47316363467835,12
60,162.263,112.6,33.4621466321765,11
60,159.34,114.6,36.14344224033185,4
60,161.335,113.2,20.42991535911664,14
60,162.774,112.2,37.472075959295566,14
60,158.483,115.2,34.33050277236924,4
59,164.043,111.3,31.7759466013518,2
59,160.518,113.8,36.68704663120732,18
59,160.111,114.1,28.23077534847046,1
59,159.913,114.2,33.752649851287075,19
59,153.817,118.7,27.625309578787864,17
57,153.386,119.1,24.82124184195893,2
57,154.399,118.3,39.89722988047525,10
56,160.656,113.7,32.71976453810012,7
47,155.924,117.1,32.19219465124394,11
28,161.48,113.1,21.393206484350337,10
9,151.669,120.4,21.561774086122625,4
53,216.481,96.6,27.2935845890924,6
53,216.226,96.7,39.45068757664984,4
53,215.704,96.9,37.40969565899061,12
53,215.9,96.8,29.740182533099784,17
53,214.093,97.6,21.805500157974656,1
53,213.501,97.9,30.0298957329008,10
53,213.754,97.8,21.33371068646527,1
53,216.479,96.6,33.30672506687964,12
53,215.399,97.1,27.784522210590985,7
53,216.378,96.6,37.11701963182757,15
53,213.029,98.1,27.803461627684456,14
53,213.383,98.0,34.42302959629257,6
53,209.63,99.7,22.590967299382584,12
53,214.093,97.6,28.88339506642981,16
53,214.608,97.4,36.86565419651187,7
53,212.436,98.4,28.892182892690567,11
53,210.993,99.1,28.47093235089814,9
53,210.532,99.3,30.264456956518995,8
53,209.973,99.6,22.867603562318656,1
51,205.549,101.7,36.83024609268711,12
51,205.367,101.8,26.47066411061204,2
51,206.09,101.4,35.66936103190341,16
50,204.134,102.4,37.89777997863013,11
11,204.738,102.1,36.82588675156058,1
55,202.941,99.6,27.83055959048705,6
55,201.216,100.5,24.36539108573296,7
55,201.547,100.3,33.12092712130875,15
55,200.716,100.7,27.25666812238433,1
55,201.04,100.5,36.19595321726758,19
55,201.052,100.5,25.83758934771081,17
55,200.257,100.9,36.12753178204102,14
55,198.624,101.8,20.17376737835886,10
55,201.06,100.5,21.72929360513884,8
55,197.978,102.1,26.614092768775738,17
55,198.149,102.0,21.113434394119427,15
55,197.458,102.4,30.29813111133001,15
54,197.115,102.5,24.29751205335273,2
54,197.294,102.5,31.11716090584468,16
54,198.021,102.1,23.797067995941863,2
54,197.354,102.4,32.070512425011394,6
54,196.235,103.0,20.28788731246233,7
54,193.368,104.5,33.35275979705001,15
54,192.752,104.9,39.43530936666586,17
54,192.981,104.7,28.20223688153183,11
52,190.387,106.2,27.77135271180037,2
30,193.086,104.7,39.21813304962975,3
16,191.658,105.5,23.84586095795862,10
15,191.916,105.3,20.628533977814502,9
60,211.463,87.2,36.0284643444918,6
60,209.737,88.0,37.34944712955202,18
60,209.771,88.0,30.449407457945007,7
60,210.808,87.5,22.36700524824116,14
60,208.359,88.5,33.761457389508124,7
60,208.239,88.6,27.412621737030022,14
60,207.955,88.7,35.19138951429485,7
59,206.748,89.2,34.01522090555444,16
59,206.632,89.3,33.24415718985637,8
59,206.502,89.3,20.28757425470902,8
59,206.632,89.3,23.8291644462054,2
59,206.583,89.3,30.020860115234413,4
59,208.053,88.7,21.95520000816955,13
58,204.332,90.3,25.596660007705204,1
58,208.157,88.6,33.59908727959364,10
57,200.565,92.0,23.21496490994789,3
57,200.569,92.0,35.83890487090909,16
57,201.256,91.7,21.209072897802763,9
55,201.219,91.7,39.59027386116836,16
32,204.447,90.2,24.7717841023247,12
24,202.845,91.0,20.523118691589023,6
12,197.172,93.6,25.61968766743048,9
2,143.014,129.0,38.77223899146478,1
55,193.255,103.5,28.409140756305607,10
55,192.412,103.9,27.993622542581,7
55,193.83,103.2,22.427334204673112,10
55,194.854,102.6,33.19777164235795,18
55,191.722,104.3,24.41349609893443,4
55,192.266,104.0,33.51980592136279,12
55,190.575,104.9,20.91940320676673,1
55,190.952,104.7,20.6851096468048,6
55,192.032,104.1,38.34213693951432,17
54,193.143,103.5,37.53004858664647,9
54,191.213,104.6,25.20045835608824,11
54,191.447,104.4,33.084577989121684,12
54,192.86,103.7,30.27365226355685,12
54,191.099,104.6,39.57276982806968,2
54,192.082,104.1,24.632475621868984,9
54,188.359,106.2,39.87174012518811,8
54,187.547,106.6,24.731865186880235,16
53,186.091,107.4,37.86486399121343,17
53,184.987,108.1,27.514743754533093,7
53,183.028,109.2,28.72551572784481,4
48,184.664,108.3,32.86998552419434,4
19,186.699,107.1,27.9947112860578,11
18,179.812,111.2,38.17217960836189,7
71,205.942,75.3,30.42765113136793,18
71,203.906,76.1,36.65070047630306,8
71,205.244,75.6,35.38761138182652,4
71,203.625,76.2,38.037817908718495,9
71,200.753,77.3,39.491203866046206,7
70,201.039,77.2,30.82879897481912,8
70,200.919,77.2,34.41733101144644,8
70,200.284,77.5,34.613869687771825,3
70,199.788,77.6,24.672246367732896,13
70,201.43,77.0,22.14368564660993,12
70,201.036,77.2,27.85333394716952,14
70,200.346,77.4,25.12766310757005,2
70,199.439,77.8,36.12288117539734,5
70,202.289,76.7,37.66873209463603,5
70,202.297,76.7,26.25773439222709,16
69,198.818,78.0,32.107093207035994,2
69,198.18,78.3,20.964015220719293,9
69,197.368,78.6,35.28805138703933,3
68,194.142,79.9,36.77660089970108,17
68,194.759,79.6,20.15349593403716,18
61,192.346,80.6,26.70444227947389,3
46,200.914,77.2,37.96427424285753,7
26,194.62,79.7,34.00574586272739,11
21,189.7,81.8,39.103958331488585,4
58,214.053,89.2,26.653273643337776,17
58,213.503,89.4,32.609396606330314,14
58,213.214,89.5,25.231396365197085,11
58,213.452,89.4,28.642823434467168,19
58,211.469,90.3,27.7051169091337,3
58,210.668,90.6,22.932656958543863,3
58,210.346,90.8,38.43813878660326,18
58,210.151,90.8,39.08702303378675,13
58,210.733,90.6,35.66080265574623,4
58,210.703,90.6,25.200026805073502,14
58,211.476,90.3,22.876568623300304,15
58,209.948,90.9,38.81769528871065,17
57,211.523,90.3,39.99798483993348,16
57,202.548,94.3,29.32538474275745,4
53,200.932,95.0,29.535172091178104,1
52,210.123,90.9,37.47122505905308,19
46,207.644,91.9,23.07369510094689,12
38,203.759,93.7,29.599368473103908,5
34,204.806,93.2,24.59948936554808,8
10,203.048,94.0,36.67013059135699,6
56,196.25,101.7,31.232557878249445,9
56,197.531,101.0,33.149289189008265,2
56,196.523,101.5,24.11143660387312,8
56,197.539,101.0,33.817163158975944,18
56,198.117,100.7,30.23597180982368,3
56,196.785,101.4,37.76559847468046,10
56,195.983,101.8,34.107123385896685,6
56,195.785,101.9,24.3134285566698,11
56,195.304,102.2,30.412344029344155,1
56,196.096,101.8,26.85301347196037,19
56,196.905,101.3,32.72201419101318,9
56,196.104,101.8,25.886024498706245,18
56,195.898,101.9,34.197285614590086,18
56,195.443,102.1,35.469028549161415,5
56,195.537,102.1,33.80102182581234,8
55,192.775,103.5,23.937181863782847,11
55,190.486,104.8,21.208110479033824,11
55,192.237,103.8,38.23677485138523,1
54,195.181,102.2,37.56076460834319,2
54,190.384,104.8,30.38451390677019,12
54,188.414,105.9,39.31496733573407,8
54,187.82,106.2,34.950341302942185,7
46,191.501,104.2,37.2280847355536,4
3,155.333,128.5,31.91801873378271,1
56,194.356,101.0,26.01896417470574,16
56,195.411,100.4,24.31567225730204,11
56,195.201,100.5,38.2823848997063,12
56,195.279,100.5,24.56233472228445,14
56,195.063,100.6,33.74029465054306,13
56,194.062,101.1,37.78537223929749,15
56,193.731,101.3,20.17428204575001,3
56,195.294,100.5,37.154309317678525,7
56,194.001,101.2,23.796364702958225,1
56,196.314,100.0,38.04378929784941,8
56,194.156,101.1,36.15215531260873,1
56,193.339,101.5,29.185645982214787,2
56,193.832,101.2,24.470838433835446,14
56,192.777,101.8,35.57927968779488,17
56,194.337,101.0,21.45929923221345,12
56,196.198,100.0,30.19294072205497,14
56,193.811,101.3,30.57201822835408,2
55,191.664,102.4,29.03856694310994,7
55,190.987,102.7,36.45023052321058,18
55,191.224,102.6,35.40533483287584,12
55,189.398,103.6,33.072643551169875,1
54,188.806,103.9,26.72421673564741,17
53,193.928,101.2,39.26288870079036,14
12,188.49,104.1,27.34129290041401,3
57,202.151,96.4,38.17000233568754,18
57,200.617,97.1,25.898137268072603,9
57,201.006,96.9,31.083965517098623,16
57,199.956,97.4,25.202581432272144,14
57,198.646,98.1,34.347847026786894,10
57,198.056,98.4,29.98607910221324,16
57,198.397,98.2,21.703257147842407,9
57,199.351,97.7,37.67063604884417,9
57,198.558,98.1,29.82722092647913,16
57,198.548,98.1,38.74830734986334,1
57,198.512,98.1,33.92347217392931,18
57,198.177,98.3,35.689594650726704,6
57,201.48,96.7,29.524316008662808,10
57,200.737,97.1,35.48329914964597,2
56,199.005,97.9,38.033270212751546,9
56,198.191,98.3,20.75626586774208,10
56,197.917,98.4,25.965051003268087,15
55,198.714,98.0,21.785695007799298,14
55,194.204,100.3,33.64014738808841,11
55,194.371,100.2,21.883063828233848,15
55,195.326,99.7,23.85187644254754,12
54,198.631,98.1,30.6564312979598,12
25,195.073,99.9,37.03994411268978,11
24,191.916,101.5,24.53595020109409,6
66,190.635,87.9,29.788450365862147,18
66,191.761,87.4,21.243227886526363,15
66,192.758,86.9,20.790902617106426,17
66,194.295,86.3,22.2321638293151,18
66,189.857,88.3,27.20766697192854,17
66,190.935,87.8,25.994801264930736,4
66,190.107,88.1,26.93404080934129,12
66,188.465,88.9,37.30844254885992,3
66,189.09,88.6,38.85948753210354,1
65,188.478,88.9,33.59010815192403,5
65,190.741,87.9,38.534867572806974,18
65,189.767,88.3,22.97099085285112,4
65,189.169,88.6,38.08244025708434,15
65,189.756,88.3,22.72893828485369,7
65,189.467,88.4,25.69699968439078,19
65,188.897,88.7,27.76118949697147,19
65,188.773,88.8,30.546055498503407,9
64,187.033,89.6,30.513286391136063,9
63,184.718,90.7,38.14141884367077,14
37,189.131,88.6,27.216052710860605,16
35,183.879,91.1,38.84101145543357,2
22,180.381,92.9,29.19715688424061,2
12,182.505,91.8,26.58991597047953,6
12,183.973,91.1,28.60983196992048,6
78,152.579,78.8,24.88955586801381,1
78,152.246,79.0,32.91785130794983,1
78,152.478,78.9,25.515354943372888,6
78,152.056,79.1,20.21911898459636,6
78,152.577,78.8,29.90826915523774,14
78,152.008,79.1,21.216852113956733,13
78,150.757,79.8,36.02624956347868,11
78,153.322,78.4,31.22145664798095,7
78,151.73,79.2,28.45328856991003,14
78,151.843,79.2,36.43694614913584,1
77,155.557,77.3,28.942243189740005,19
77,152.177,79.0,23.737816425399743,10
77,151.617,79.3,39.08534089877913,16
77,150.985,79.6,25.31498302941836,5
76,149.764,80.3,24.02621754985953,7
70,150.444,79.9,30.12833080936134,15
65,150.767,79.8,36.114211430975445,15
64,151.047,79.6,27.51824884959324,3
63,152.387,78.9,26.47953167934477,10
15,148.765,80.8,28.869239565900426,5
5,140.664,85.5,30.245401595580383,3
70,203.837,77.0,38.35820899480132,11
70,203.194,77.3,25.495543206309748,11
70,205.454,76.4,20.38305541695726,8
70,207.249,75.8,30.76986685625413,7
70,201.742,77.8,29.27359479715644,4
70,203.732,77.1,21.022395085461685,14
70,203.544,77.1,26.37807474931754,19
70,204.517,76.8,31.771391229469067,19
70,202.669,77.5,34.90561863280011,19
70,206.08,76.2,23.074523767242034,19
70,203.312,77.2,25.736752342089723,12
70,203.357,77.2,37.87747276784479,5
70,202.604,77.5,29.689628598287563,14
70,204.931,76.6,34.318248897963144,1
69,201.6,77.9,31.44088224416805,4
69,201.682,77.8,22.39839394791028,16
69,201.75,77.8,28.416101772762204,3
69,200.947,78.1,22.151526015832324,4
69,201.037,78.1,34.037314115105254,14
69,194.706,80.6,32.596278203362985,7
56,193.745,81.0,32.61902135332279,18
43,200.165,78.4,28.11815600063735,15
24,192.55,81.5,37.02278812495082,8
22,191.355,82.0,36.32692550935535,19
57,188.185,103.7,20.66452842440372,10
57,188.148,103.7,28.851604108688665,12
57,189.22,103.1,36.07835824291899,6
57,189.923,102.7,21.634573389361368,18
57,187.174,104.2,35.64855199205425,2
57,190.953,102.2,33.22199404293881,3
57,187.398,104.1,24.24314730731627,5
57,186.138,104.8,36.51430223879223,17
57,188.439,103.5,29.0187571294247,9
57,187.38,104.1,25.799020711235343,7
57,188.17,103.7,31.257329284352096,10
57,187.465,104.1,27.598737178502628,16
57,187.125,104.3,34.91854665200351,1
57,185.275,105.3,26.16140961241552,18
57,182.832,106.7,24.606870133533405,14
56,186.806,104.4,31.822978064067,9
56,182.664,106.8,30.85483140740513,17
56,183.37,106.4,32.36726637298436,19
55,187.568,104.0,28.62269137392278,2
40,188.007,103.8,21.160012472336224,8
33,186.585,104.6,37.20829613842393,1
33,185.649,105.1,28.354201093621764,12
26,184.929,105.5,37.69002875162185,16
52,223.393,94.9,34.46758402982687,13
52,222.336,95.4,36.13657252868052,4
52,223.48,94.9,37.333519523446654,14
52,223.141,95.0,32.12754335314604,6
52,224.037,94.7,22.7855159381835,13
52,223.51,94.9,24.542637263832187,12
52,222.789,95.2,38.39590452956647,17
52,220.515,96.2,33.70936576875317,12
52,221.228,95.9,28.70900059727476,8
52,220.714,96.1,28.091203209257007,1
52,222.12,95.5,24.630898513041547,12
52,220.956,96.0,30.96845163830777,14
52,222.19,95.4,34.75977691483271,12
52,222.036,95.5,39.40965386201479,13
52,221.489,95.7,25.074923302509585,15
51,217.48,97.5,30.839052457794303,7
51,216.293,98.1,33.768243555128045,4
51,217.687,97.4,21.72730944155792,4
51,216.386,98.0,24.851186107559048,6
50,212.889,99.6,24.1774287540666,12
50,215.658,98.3,33.29888198000335,6
11,212.541,99.8,30.989286278090503,1
67,208.319,79.0,38.39155364358197,13
67,207.205,79.5,36.53999904248979,4
67,206.555,79.7,35.666830869270385,13
67,207.163,79.5,29.2262209573916,19
67,208.011,79.2,31.722079112908457,18
67,207.725,79.3,21.519718006510747,11
67,209.163,78.7,20.318383463410257,4
67,206.361,79.8,35.16400588664309,3
67,207.458,79.4,21.55805006089992,13
67,208.158,79.1,23.24963866369323,19
67,206.56,79.7,32.98447699112259,8
67,207.843,79.2,36.69262334517123,1
67,205.66,80.1,21.38574904843088,15
67,206.747,79.6,38.44803684370029,15
66,206.846,79.6,35.25716786948622,3
66,205.837,80.0,32.147911148006536,12
66,206.103,79.9,22.142096047081235,8
66,205.796,80.0,39.42937571527331,17
65,204.307,80.6,30.25301458708655,5
65,201.416,81.8,28.72418166203092,9
64,199.817,82.4,24.449353791034586,18
64,198.922,82.8,24.172740814915564,15
64,201.33,81.8,32.410719707301425,15
56,205.596,80.1,25.48899967307917,6
69,184.082,85.7,22.89437935613881,11
69,183.972,85.7,25.90945693225493,3
69,183.284,86.1,23.540230723359624,3
69,187.453,84.1,28.79824895050782,3
69,183.951,85.7,23.624364334272705,12
69,183.751,85.8,24.8878769640895,7
69,182.863,86.2,30.9310808079936,18
69,184.674,85.4,25.98027191575975,2
69,183.561,85.9,33.413006728024826,18
69,183.753,85.8,30.70921014769237,1
69,183.235,86.1,26.66582200727364,3
69,183.441,86.0,29.6099876510346,2
69,183.983,85.7,36.83565207368872,3
69,185.073,85.2,34.671404261229554,10
68,182.313,86.5,28.739544400700154,7
68,183.26,86.1,35.8365595764504,14
68,182.13,86.6,32.21279847934622,11
67,183.936,85.7,32.31675533889367,12
67,179.981,87.6,30.537768628968507,7
67,177.754,88.7,39.05585583661844,10
66,178.316,88.4,27.302817469821985,15
66,177.678,88.8,33.60225475087583,15
60,176.207,89.5,37.12071971601826,4
58,181.746,86.8,33.968482365250786,6
44,220.611,114.3,21.87860420681368,18
44,220.795,114.2,37.77486873876639,12
44,221.879,113.6,31.760450176200536,2
44,221.645,113.8,24.23334034827544,16
44,222.223,113.5,31.96779556916904,4
44,221.629,113.8,26.99546665998656,9
44,222.139,113.5,37.73818799070139,6
44,221.188,114.0,34.97615439406435,14
44,220.011,114.6,35.25904446388513,1
44,220.093,114.6,28.67635605833708,1
44,222.992,113.1,31.079788186359124,19
44,223.488,112.8,23.735740991205788,15
44,218.121,115.6,37.96545619981372,10
43,215.985,116.7,27.32815943463257,15
43,215.588,117.0,23.03831696752776,19
43,213.791,117.9,22.55458020033405,5
43,216.479,116.5,36.40212711477869,3
43,214.929,117.3,24.844086217710544,2
29,211.684,119.1,38.07239033825914,5
4,143.116,176.2,34.6729986995703,2
53,235.841,88.4,24.973351156130786,16
53,238.171,87.6,29.69428603926108,15
53,234.758,88.8,23.59737086195249,12
53,234.55,88.9,31.85899720437116,14
53,234.036,89.1,30.199218645967605,15
53,237.748,87.7,30.89497281582628,8
53,239.053,87.2,20.10793134721069,5
53,234.144,89.1,25.94809888395489,18
53,234.239,89.0,28.33234454795033,2
53,235.004,88.7,27.138276441494664,17
53,236.843,88.1,20.70757268558648,9
53,235.325,88.6,36.88170300773048,3
53,235.177,88.7,25.498162311783496,9
52,233.277,89.4,38.18760877899548,8
52,234.149,89.1,35.63921225601693,4
52,232.357,89.8,36.33900595686257,17
52,232.008,89.9,28.94677229291427,1
52,230.699,90.4,20.128863558097493,13
52,228.957,91.1,22.16911654914021,3
51,233.792,89.2,34.64930892680789,13
50,235.439,88.6,22.93762648919301,6
47,235.081,88.7,38.175817937081405,7
32,234.518,88.9,33.712988237217914,11
8,226.776,92.0,34.71437167317696,2
59,162.865,112.1,32.17348313215996,1
59,162.155,112.6,32.67739096084856,6
59,162.034,112.7,31.885280170065823,7
59,161.716,112.9,23.94227985104244,19
59,160.344,113.9,26.422949901245545,10
59,160.502,113.8,24.102745600150737,4
59,160.027,114.1,30.817806760355005,10
59,160.204,114.0,33.18117902079246,16
59,159.825,114.3,21.63553680315736,11
59,161.935,112.8,35.76471993426244,7
59,160.585,113.7,23.11134211568501,2
59,157.36,116.1,38.07139339940731,7
59,163.513,111.7,35.19895236012824,4
59,164.48,111.0,31.64474739512405,16
59,158.485,115.2,28.20125213189672,3
59,156.781,116.5,20.870450196769944,19
58,155.202,117.7,24.74491230574281,14
57,160.749,113.6,29.25044542155528,8
57,158.613,115.1,34.478652051859925,14
38,160.891,113.5,28.1580701011118,13
38,157.374,116.0,24.06782387483897,11
36,158.641,115.1,38.20728716687211,6
30,154.107,118.5,20.510217201524124,13
22,158.063,115.5,22.04626280865479,14
53,218.276,95.8,34.665899973835856,16
53,215.753,96.9,34.7010418173881,14
53,216.233,96.7,22.64710765324106,5
53,216.396,96.6,22.21452946972141,5
53,213.842,97.8,27.233633515674537,8
53,213.566,97.9,24.214149259534537,8
53,213.453,97.9,35.983680191632104,14
53,213.818,97.8,23.618549348425965,13
53,215.233,97.1,20.783026756384928,16
53,214.511,97.5,27.160386103743903,15
53,215.646,96.9,29.13945676931862,4
53,214.335,97.5,39.71896152797983,10
53,214.339,97.5,27.56903333648539,18
53,215.92,96.8,33.19861537280784,7
52,213.224,98.0,31.451026057529788,6
52,211.685,98.8,28.48874529243573,5
52,212.572,98.3,35.39250552232699,7
52,210.417,99.4,20.20974112104449,17
51,212.717,98.3,34.552688805151845,8
37,208.026,100.5,37.83242241862049,6
32,206.19,101.4,22.136878638294668,4
18,211.199,99.0,38.97656171240997,11
55,197.211,102.5,32.70636750141756,15
55,198.104,102.0,25.324178678209265,6
55,197.321,102.4,23.26705173038754,17
55,197.707,102.2,21.21095124890237,17
55,196.592,102.8,30.47416188979248,2
55,196.931,102.6,26.030276609678005,8
55,196.666,102.8,39.91108954308269,10
55,196.785,102.7,34.94958499826854,15
55,195.97,103.1,30.795684340823502,16
55,196.785,102.7,26.39967517961956,19
55,197.219,102.5,29.599694159314307,18
55,195.272,103.5,31.63999122244061,18
55,195.902,103.2,39.075822663987374,3
55,196.865,102.7,36.90196938321798,4
55,195.472,103.4,26.933094954612866,14
54,192.49,105.0,20.5135157448426,3
54,192.596,105.0,35.03342848477509,8
54,192.082,105.2,30.740699304504894,7
53,193.505,104.5,28.94174186684344,19
53,188.795,107.1,29.546886941738776,5
16,183.996,109.9,36.92303053380759,1
16,188.799,107.1,36.60161982168745,11
60,207.95,88.7,21.24272578845961,19
60,208.168,88.6,24.819313932588607,7
60,207.235,89.0,23.57692629402646,16
60,207.433,88.9,33.99229092025319,6
60,209.176,88.2,25.68927594650841,13
60,206.646,89.3,38.9809114596445,14
60,206.482,89.4,21.500205288332648,10
60,206.769,89.2,35.721079258638355,3
60,206.094,89.5,34.58333502231998,8
60,208.637,88.4,24.09832247961728,8
60,206.163,89.5,29.518676428514304,2
60,207.103,89.1,33.75909756692047,18
60,206.283,89.4,27.68422979771909,18
60,206.829,89.2,27.04106518711076,13
59,204.792,90.1,27.20287317311765,18
59,204.847,90.1,38.64658327050964,9
59,202.384,91.2,31.10756217103615,7
59,203.225,90.8,23.807771811056863,15
59,201.935,91.4,39.61816644447981,8
58,201.153,91.7,34.62574057039824,17
58,200.193,92.2,30.089608189185107,10
55,206.769,89.2,37.29260981644224,8
43,198.677,92.9,27.457436396186782,5
21,200.091,92.2,25.768647265606425,5
55,191.41,104.5,34.747297851594105,8
55,192.087,104.1,21.266387057055884,2
55,192.32,104.0,35.435131161626,5
55,191.273,104.5,20.83419535336422,17
55,190.726,104.8,23.877323971721832,10
55,189.658,105.4,39.9522324621245,9
55,189.161,105.7,35.148548924298154,19
55,189.174,105.7,28.18139861283036,15
55,189.31,105.6,23.52013115796619,6
55,188.799,105.9,33.786859378886454,1
55,190.015,105.2,32.24479262274782,17
55,188.425,106.1,26.37150645061232,4
55,186.662,107.1,23.668335149721884,18
55,185.716,107.7,34.46710027913099,18
55,189.682,105.4,21.04301019608127,3
55,184.606,108.3,31.708338818979456,8
55,184.078,108.6,29.84210224588664,16
41,183.302,109.1,28.41500741892954,13
