LapNumber,LapTime,TyreAge,TrackTemperature,Speed,FuelLoad,EnginePower,DownforceLevel,BrakingEfficiency,TyreCompound,WeatherCondition,PitStopTime,DriverSkill,CarAerodynamics,TrackGripLevel
50,89.2654473000836,2,33.66092403684502,318.1407060038438,92.05159921363247,902.8704868572114,2.740636278042298,0.8893548566735008,Soft,Rainy,2.205455529827564,7.409873965434281,2.7465515827904934,0.908146110997533
1,103.9631622737206,10,44.31408851208779,281.52098471611,89.65547885832531,780.0271384721444,2.937439447619216,0.9348077649077614,Soft,Rainy,4.667521032362254,7.938551575347486,1.7446707811106732,0.6786839539339511
2,101.75847281291512,11,44.84178628198629,323.3859870205565,35.35566323046948,722.1539253025788,1.5825346554008817,0.7693846073513738,Medium,Sunny,5.164155681503491,9.499811947573752,4.5466069803266365,0.9277387653908561
3,95.07351330094507,9,32.34691315703091,283.0267388322916,67.91819304571578,987.1064829398329,1.8500574471955025,0.9096370633854332,Medium,Sunny,3.779064470637329,7.171882060884618,4.046799779463842,0.9747456403022533
4,108.46165002641766,24,35.5642493625306,262.5714907784676,45.4334880636104,974.1469086385788,1.7843431857229652,0.7196729539885722,Soft,Sunny,2.814914779254054,7.384266816287112,3.4736268159103663,0.9966464288077673
5,82.0166080434941,16,21.0095099640517,297.5360357455649,57.29893628137478,977.9109734835199,2.5098052691121997,0.8496305209127928,Hard,Cloudy,5.698917995614023,7.908697548279003,1.1896479003767153,0.9427848629415507
6,78.82424736083675,16,40.23297669405791,325.10238591384143,59.92106728914452,993.5507149893184,2.143017599663013,0.8003299353249074,Medium,Rainy,2.0798754744126753,8.659999536711465,3.4889816566934324,0.6886795957761802
7,104.88866884343977,24,32.13817648840589,287.7659910887321,45.67091012479331,755.4094163234115,2.184392495271341,0.8937226052076086,Hard,Sunny,4.22028491691813,9.28864852133094,3.4842767948842184,0.7666054526287895
8,90.37024358218119,10,33.36433049250037,336.9174142047343,51.750461839638405,747.3327993377336,1.7356186265705145,0.9667014538213288,Soft,Sunny,3.491397634820129,9.763574357643588,2.756845030915208,0.6355347384020087
9,104.64390989724711,29,46.21018181539294,288.69527040877597,28.750804112891007,710.2643758623032,2.1221019622946935,0.7376472754369965,Soft,Sunny,3.844228781924183,8.23626462592313,3.631011963528137,0.6658205439596854
10,106.25815718183952,21,33.85503303681825,284.9839025506732,64.68817449353247,967.5468362853347,1.9548424209350737,0.8350922957416683,Medium,Rainy,4.146260225115583,7.317504443269679,4.431658123992874,0.6198788331886607
11,77.1860157766675,3,20.63576738683558,349.8243913863267,78.30638338984846,925.8288523407856,2.416786372006018,0.8269581419510539,Medium,Rainy,4.138994489066035,7.640546630086469,4.031947415592299,0.8564351646170741
12,105.92126670451212,6,26.824726726071873,298.2472022990065,48.67670837109471,889.9787233355482,1.8258573431051421,0.7971385715181764,Hard,Cloudy,2.814494655025728,7.861742890860454,2.8937368116771114,0.8132748538065576
13,90.69116693792978,20,34.268618429247766,330.5221209713506,97.99120793836619,978.3028477558412,2.422217011689071,0.8440500296502098,Soft,Cloudy,4.718809291600174,9.358292933484837,2.0491379933577645,0.9668051267146296
14,92.86513711514813,25,32.731888782456075,330.49880560599223,15.15037666703217,872.5229843477491,2.0666177877883873,0.9642185433546899,Medium,Cloudy,2.0765931647685845,9.0599299528043,2.9113491858568596,0.7852030707177351
15,96.93073788826236,13,45.81110411841442,342.6369337099179,63.0244613572493,738.9192258176644,2.0194418430425944,0.9920985801297548,Medium,Cloudy,2.084736376851427,7.6270159702125255,4.783883344049304,0.8569226821777207
16,107.42339123555303,6,36.264125279184995,258.4895054450304,62.524069609938586,753.0593424805023,1.9583349512415205,0.7008528662151551,Medium,Sunny,3.9139493651132398,9.516236515190524,4.2799462360253155,0.7606389885644652
17,75.66906330504175,23,40.68907225745363,277.1220276426842,13.266665056967451,739.655179101429,2.510750241038745,0.9217094629339379,Hard,Cloudy,4.1676115210811036,9.57746753304927,1.1081587590059852,0.9317828157423582
18,91.6895213911236,7,34.079698911304106,326.7748091546434,30.21131551579642,792.2974038169098,2.343627608149464,0.8845243600939062,Soft,Sunny,3.0995579268010416,9.64731632487594,4.131853004043101,0.9705502793264971
19,99.07027148506963,0,33.189672021774946,306.2601492398565,91.49883252846088,813.8490499340842,2.7775825500032125,0.9983536441559036,Medium,Sunny,4.206702134507334,7.825012566182987,1.6822305516471028,0.7726926947124295
20,100.294743519438,23,33.38860005423054,305.9614942354534,59.00626401482924,939.0517194054062,1.8624152663630849,0.7269794187666009,Medium,Rainy,4.06443693194236,7.401190734745238,3.2844453321510847,0.6330805281905297
21,99.23863510379877,21,32.32764709081516,266.62153018702406,49.27472874710924,757.3761734336031,1.5601793691168684,0.9434038904733109,Medium,Sunny,3.396882219090579,7.311872220940814,4.226070151119841,0.6654143316740252
22,79.70522952928427,3,36.1575015756261,278.115301411393,47.3946800983155,917.6095458531106,1.773035222756865,0.9801784538365897,Soft,Rainy,4.607098546180467,8.20026326031908,3.245153691832797,0.8882177321831626
23,85.47884559300884,28,27.51330205260811,302.13340857167344,89.93447488180983,847.3685506343522,2.0150345464933146,0.9736346895768452,Hard,Cloudy,5.831748866187077,8.287974430839025,2.6154429040849783,0.7301069834354459
24,87.55504338959547,29,46.731655815254626,277.7181364674621,43.03280580594272,999.8979763384818,1.769482485462778,0.8681718112653445,Hard,Cloudy,3.963210777700542,9.60462999392253,2.2850705471193793,0.9141539890112438
25,103.15530226878268,11,29.992566442816187,271.0282792698715,87.3250176093632,932.9747383134606,1.6252660162595403,0.7982668435050152,Soft,Rainy,5.1442030370999206,7.803268134582803,2.2204009623565413,0.8999038282052985
26,84.75659553450936,23,24.425715025320404,258.7756055769996,37.82733393785052,990.6858965959877,2.168007709754353,0.8919711511092652,Hard,Rainy,2.9903862542919586,8.880676424898136,4.349710017772104,0.8777206671585919
27,82.3746737353521,2,22.896514357932354,265.57260119233456,57.835358605255905,802.7054504905985,2.5154004956286586,0.7918215985669701,Hard,Cloudy,5.047802374029925,9.364638129474287,4.3002035919984305,0.9256867537799178
28,108.51068066633337,12,20.40268745360383,326.8867762491973,22.943779258231793,736.9150579498773,2.627356150430966,0.8236807777901198,Medium,Sunny,4.595623818007978,7.807458683258205,4.2935065932276775,0.9026223481091026
29,75.31021497897142,19,32.685682357005845,321.87791805847155,84.25272810191001,851.7687415435618,2.098090987077905,0.8337174954375578,Hard,Sunny,4.558791119713215,7.801418790331588,2.13091604953222,0.8530351596629936
30,109.92372994886924,5,25.62832965636274,254.58336843487115,76.2377383904345,737.2718421590422,2.2170668918205725,0.790585052924379,Medium,Rainy,5.57214136176891,9.007465787060813,4.195671084863095,0.6016908834320968
31,98.68874546000885,10,20.64943707761744,270.3284085344111,57.70837571272898,847.7355114586194,2.633205740062201,0.8025482094232074,Hard,Sunny,2.933401019809007,9.178408841139465,1.1465393663170658,0.8062708832373439
32,103.9964254807191,22,35.60058638868571,306.0455346732716,12.331117673107551,780.9823078526141,2.0290617454625175,0.7021939356901553,Medium,Sunny,3.4738004683637684,9.879287923774127,1.82582504805875,0.8381011572259573
33,85.31167887211676,3,40.39935645952284,282.2627844236773,53.31315986717986,847.314163728426,2.677149316901959,0.7891236591284944,Soft,Cloudy,2.332269828043943,9.54982201197301,3.05801195708663,0.984258360354961
34,75.5010347183471,19,22.57253152733313,332.32496026795303,30.267687540272213,984.8908610865898,2.951064098398455,0.8416916122480025,Soft,Rainy,4.9044799070768486,9.466154211609682,2.6269846503942498,0.8601928246184753
35,100.82543314965355,15,33.827623187589786,328.4989307662147,47.20368662875175,786.7102192670492,2.8207209350120706,0.7519022110652082,Hard,Cloudy,5.375469141198447,9.07694267109191,1.447553027375164,0.8301895020885138
36,104.19506089502366,6,42.3088603580224,339.1580557958109,87.078383997278,998.0302148108683,2.180393005030541,0.9416753730559004,Medium,Sunny,3.623334014527212,7.3554599006438135,1.1668818394335685,0.8164775373944848
37,100.91666461837318,21,49.57420463025275,306.2931231505116,79.26429748156596,768.7988408212257,2.369277742333387,0.8612911066385726,Soft,Sunny,3.427307273873038,9.427723676147444,3.4446845447356385,0.6413171974969943
38,79.99976005552935,28,40.01571033927682,285.2076479809099,31.775761855683747,762.43251369911,2.5746395799840998,0.9381642004538449,Soft,Cloudy,4.63460742342611,9.805965177590638,2.253925135245732,0.7710479509538852
39,101.36997727899391,10,27.345186524285616,310.60646961849176,98.64580896329954,863.4365568997567,2.0239506636542712,0.7384310297114174,Hard,Sunny,2.302361843157348,8.172153449477396,1.063846921046673,0.6537422769991384
40,101.91229737376743,23,41.49660919336999,258.9136679745458,91.2889455661421,952.6134814948257,2.6988571499644287,0.9461533773275864,Medium,Sunny,3.175367584545255,7.940985875158226,2.7235785210295225,0.6210791002389697
41,98.04891804845192,0,37.9378828045949,250.95860177414676,57.58060988203898,924.8510557545228,2.1553754929207964,0.987478878155841,Medium,Cloudy,3.464851194140735,8.567444926960357,2.2270684645603223,0.731787676857562
42,101.81405764784552,25,26.353978657446433,251.70935201203554,57.7135288259122,917.0610805887895,2.770262337150651,0.8057361958109786,Soft,Sunny,4.074361136123008,9.869366801407372,3.306429399688413,0.858176867478426
43,104.60725038872063,28,45.53332477542664,290.7542937934216,91.11393685029721,784.7898823456393,1.8821008423890981,0.7851857213402714,Hard,Cloudy,3.9062768778760377,7.152496822520318,4.719255840496177,0.9467189340198291
44,96.47614399831104,26,32.822132816828024,272.80775941030635,67.25303275953087,706.7550328210971,1.5170670844992484,0.8940494628511433,Soft,Rainy,2.8347216910985074,9.126641922169455,2.2314653443465526,0.924146346897645
45,78.10116498893876,6,48.85932964202378,265.7337705800048,58.30195706764957,748.5244870432757,2.4490325939585627,0.8907742331627214,Soft,Sunny,4.16315149545333,9.444004999622097,4.988546073137524,0.7178759402539614
46,92.06697333835238,11,41.68703022343334,311.53260156181705,77.42336713128364,804.8419903417517,2.1778336762396884,0.7337404116712644,Hard,Sunny,5.703474763547079,9.366247500170608,1.3441793892740614,0.618398647342655
47,77.71772671350618,6,39.33689463895466,349.5095042613181,31.158740374367706,991.5051251710602,1.5897346755263404,0.9780276354102355,Hard,Cloudy,2.1083515611885195,8.700323214910984,1.3531126536017126,0.7610712703748678
48,89.26400608613508,26,41.850585124296856,267.7753203615536,89.05396777260395,975.9332373921638,2.2314185296096136,0.8437168466113479,Hard,Rainy,4.72122628961869,9.761688991518133,3.851839744018027,0.7259117162656217
49,89.24872711939696,22,34.34291056454664,304.6421424213939,57.82737163672489,760.1933761798298,1.7528547681322724,0.9293249244071785,Medium,Sunny,4.498836109049235,7.403571275690675,3.9945272408128907,0.7485058138893693
50,77.31034454490846,6,35.15679433405022,261.97275139998936,64.31493654745307,917.6867433954087,2.444623744021595,0.8077953028550708,Hard,Sunny,5.697707818846649,7.735451790231586,2.691484781358073,0.8236395763500421
1,87.20871868893178,9,45.53622156334232,343.42364410721393,18.094948412935103,873.7050570710144,2.167568366467387,0.7784609925867326,Hard,Rainy,4.581379761628327,7.920868909254373,2.1441903864710756,0.6121654092885791
2,78.88493345769602,29,40.42785609930509,279.1755168570585,37.855806288600846,714.9527950263179,1.7566871278574279,0.7333815688257407,Soft,Sunny,4.499370849924174,7.026032229074802,4.176008289573175,0.7483222945492237
3,103.28823235032277,15,46.917299755749255,337.8339820043378,48.40618030048851,811.5116833895769,2.1179084208181242,0.7823556144288881,Hard,Cloudy,5.079222640392961,8.112007771622537,4.824955778838941,0.8234533237944515
4,108.16908090875648,25,46.72480260722806,278.30764392503767,47.251857109241755,845.8221221097708,1.8490632122662032,0.9980293436578889,Hard,Rainy,3.071223795278641,7.481979513485833,4.959607573204979,0.772388348386611
5,77.53107663402785,7,49.29470102132748,330.60524801867194,80.04559295606121,900.2722370050305,2.479645170709372,0.8973880551649941,Soft,Rainy,4.382929049728949,9.173878456473918,3.5378163207444175,0.8668915771190974
6,108.42903225520955,8,41.00643976536003,270.9381333445773,35.40901577410072,788.471534804333,1.9427150610685955,0.9408346990127708,Medium,Sunny,4.077684437447384,8.244858421382194,3.960458927801783,0.6744527167674029
7,93.29018097678608,8,35.06905152985226,279.27894301534445,26.38983361087594,980.1455887163447,2.7330260250769545,0.9875527385660452,Hard,Rainy,3.753890026619894,9.113378341275553,4.28898638019703,0.6615312437055157
8,85.48479872838558,1,24.98935100627247,269.2475365403634,62.43555263160279,835.5637170111008,1.5212448082372685,0.7236974055387752,Soft,Rainy,2.3179486694778433,7.880959809236619,4.1954792710381925,0.723149769632712
9,77.69017263466573,12,41.16141678942252,276.42598778496557,65.35133725303743,774.5588872350895,2.1051269648134423,0.749408327720498,Medium,Rainy,3.1705154320513653,7.3957532422648065,4.973569211266236,0.6406916967411777
10,92.52184938246462,12,28.74733150279792,333.4865755333315,20.94249763776168,794.9284261741743,2.4256206833819567,0.9783897075982855,Medium,Sunny,3.119926855960678,7.395967070665243,4.241727408976225,0.6945047477447984
11,102.8080440571762,22,28.488427041119937,313.90324975466973,10.222165268739639,925.5656285856893,1.5339124266737445,0.8693661044979843,Hard,Rainy,4.897003828656004,7.609791257313326,3.650289717158943,0.6347617830345532
12,99.74802670433444,22,27.148633293442042,290.5879668837224,92.5884172019673,892.085610272369,1.823762853786082,0.8904547616217532,Medium,Sunny,5.68262454084174,7.345647077862673,2.5048637586679647,0.7607911014399089
13,76.75791040123909,3,46.253661720543505,347.15210270821564,17.167329740200064,922.6534064337341,1.99112993929419,0.8282902847159185,Hard,Rainy,2.9231488915073944,7.661641221719431,3.3919464260653776,0.884582428979215
14,77.55156423787662,24,46.03893340046474,296.4861527129574,90.80802387478002,787.7025475962699,1.5327668318735164,0.9443286204368593,Medium,Cloudy,2.2984957555653036,8.73710303403832,4.521437801962943,0.7146152322849555
15,89.1005648921423,23,38.929113346101744,346.97599712588516,45.929338694777,798.0545855510634,2.3200360572760057,0.8551732645510252,Medium,Rainy,5.999827817475081,7.769008044890963,2.2219202516356336,0.6014923659112452
16,85.33516729167802,11,34.18942944112207,269.658692291086,68.77503171955604,819.0157349652355,2.4463025836267245,0.947838837495799,Medium,Rainy,4.764821320536219,8.028839684452096,1.1226102198907295,0.8228269741756364
17,83.13345130696167,16,40.16343380296397,340.4638427114949,26.705322163575662,756.5778995485013,1.8412833777195492,0.9976559810737125,Hard,Rainy,5.54588338796103,7.158201950617246,2.3087288312580556,0.8767766188871982
18,84.83515746180498,1,38.216883508951724,251.38222040974946,84.15253250447402,907.3133634808744,2.315224090992568,0.8940180352809286,Medium,Cloudy,2.575517663455185,9.676627277709393,4.8409202358828605,0.7565264729478373
19,103.12189601539096,12,32.47202744970162,304.53032023657573,26.217404820988687,798.8048542233546,2.9986903337362456,0.8586440751504092,Soft,Rainy,5.203072164469475,7.41448297623699,4.176270284926478,0.7187999605287294
20,107.52298187711489,28,31.38892602456903,292.3052394292015,44.7858233483416,797.8708672425823,2.8303789316209795,0.809547356279568,Soft,Cloudy,5.253294983952401,8.04599750681043,1.7485595228226578,0.7962551197922014
21,89.17859430846482,17,31.483829244360507,302.50878454719793,31.422320153274374,780.809490966142,1.5879912474007347,0.7584089327435942,Medium,Cloudy,2.6059557039624366,8.138437751014932,1.0480039036278326,0.6404958659153455
22,106.7138850746374,27,37.67400209468114,305.3444831947699,85.37553619182431,835.8483414104276,1.6918236966244877,0.8969973362666714,Hard,Cloudy,2.645616720376383,9.31637880707893,3.6764776595446653,0.8575704879962347
23,86.25234954367588,27,39.43008068362478,288.90313540677107,87.25022322839915,931.5928237702632,2.2416049820239907,0.7187911575092633,Soft,Sunny,3.181804864487204,8.450628559919446,3.316034895359424,0.8933188595139845
24,91.67529452203271,26,33.55225260546326,349.8197846886095,43.482600043320815,950.6826116374821,1.8678016722970725,0.986886275600272,Medium,Sunny,2.867149790542959,8.148868866453872,1.3319279237018486,0.8818522708690157
25,82.91101492355999,14,49.06074350639129,347.6507190300626,37.66406239038463,941.352363304968,1.6214538557652465,0.8942665616512686,Soft,Cloudy,5.9016396322263756,9.087624095771337,4.863985705742536,0.7314667760825251
26,97.41666147615453,7,22.51537154013443,346.17453767045953,79.62088376756486,886.3580732835661,1.8818317391185784,0.9878088319803838,Soft,Sunny,3.451775334545738,8.791044252105582,3.4711728162872864,0.9370842657781374
27,109.26433903111831,14,30.41141077861331,347.9085047376588,89.0660774630126,784.1282605174835,1.591767146510704,0.7816823530887826,Soft,Cloudy,5.045225647068827,7.234403751361041,3.6060839237609277,0.9787395082294656
28,96.12225836151825,0,32.57224049376323,329.30123987693986,66.16179947026575,920.4565617425133,2.2948686631734736,0.9839547441852665,Soft,Sunny,5.22020321393069,7.938100753622752,4.41439117955799,0.7188296891975328
29,87.5234929439742,19,20.507640303948293,348.85904790263316,93.4663308156193,711.8085825226386,2.2353751555059533,0.8836375426561291,Soft,Sunny,3.5437635486186982,9.935824385797806,2.348253074571943,0.7050876749151408
30,97.67361060966849,9,30.948715630046756,339.2360225275142,44.473943156507524,939.4457221931345,1.5094892303342253,0.9430791898457866,Medium,Rainy,4.730342217129342,8.45000560909208,3.233011939470235,0.8816423038915682
31,79.30222374628856,11,28.211297515185276,291.5932637032421,23.669776181562604,934.0682692199724,2.223774593465894,0.7536769908143109,Soft,Sunny,2.4312005635829084,8.272579209433047,3.304753308240711,0.8833127835460237
32,106.10306780928894,4,35.18108810682442,328.4777108383408,26.16786840853372,901.0003339529434,2.279707720891486,0.8500331114373467,Medium,Sunny,3.587848205927744,7.449759403839117,4.869422229310066,0.804166968855564
33,92.60793827729427,8,30.092316415498075,341.2067845125626,70.2848757067498,729.3776349956734,2.4085556115173983,0.8706881098258409,Soft,Rainy,5.8692426403796,9.517210521595464,1.5259459981381815,0.9693280014391366
34,90.72724097138747,22,41.785464048393834,321.26060735870925,46.67737807707549,999.2024006584893,2.955149586609757,0.8178563274460716,Hard,Cloudy,2.6741226156544147,7.3999236324761775,4.0356522881429875,0.6585260098142689
35,95.50526759587316,7,35.29797486222945,292.2782340565604,24.068313850763595,926.9227577202986,2.9740386405780006,0.775969820565424,Medium,Rainy,3.5428452188025252,7.315251232577044,3.300604834154998,0.7909468365082019
36,96.86743519762908,15,23.892867004887933,256.57902420164254,36.30041694132471,920.4420493023679,2.290393966006233,0.9714324224499349,Hard,Sunny,5.1620860395681305,8.317001051574273,4.381516127862423,0.6140827486000296
37,77.51215321792796,13,42.50183972433042,330.96969370605876,57.75445648294737,719.2023557587935,2.767780046414674,0.7255176644815257,Hard,Sunny,4.661693019641841,8.309940638107403,4.327806918122434,0.621062376807246
38,98.89160274281909,26,22.976866882480298,345.27428731264706,20.93007402659228,819.6115379718696,1.6277486549854638,0.7461961273305266,Soft,Cloudy,4.526074406297594,9.944406960041706,1.0481212065721506,0.6214738136543135
39,83.46760881104353,24,45.17147504238072,286.24632602299266,10.309824904996876,725.8518998940945,2.296731933645113,0.7961531599395403,Soft,Sunny,5.41302983736969,7.3826004597189545,2.0258186950239967,0.7967152692343089
40,99.98834213773064,12,47.942665822586584,265.19060509889397,92.55682427460513,808.3111020427123,2.5183500888359425,0.9759310004491177,Soft,Rainy,2.11637537209479,8.451481296013128,1.7232693716070848,0.8355858212056304
41,103.78871780344689,22,29.673358705545617,282.65038394705556,37.437507170027715,871.145666307155,2.3470932293543223,0.8692631110902814,Soft,Cloudy,5.084657472727969,7.603735936292476,2.846842591239428,0.6013949986051028
42,103.13854776433821,20,47.784278997887924,308.2622358178246,29.934833080868767,963.6616565069846,1.8460814916812776,0.8119521075492867,Soft,Rainy,5.530196156863273,9.105291675144976,4.62114984781535,0.853018561607775
43,94.33753385927612,12,43.79024477367615,281.69290032822363,72.86327287553699,784.881319898349,1.5939869794569164,0.82080346456523,Hard,Sunny,2.0646979099847873,8.175060631203786,1.02002422670505,0.7958803008558695
44,93.2059462308763,4,47.6730683301131,311.0618730196354,86.80624499627905,887.0243957446824,2.0800039268627843,0.9513332777396689,Hard,Cloudy,4.235851804429222,8.94540366820242,2.9527679030279566,0.6895207544246653
45,80.00065864687942,15,39.98810410762543,346.6852232244631,66.90508906091718,749.3955767034417,2.471463746680138,0.7080338723767313,Soft,Sunny,3.3943539408425223,8.015233550882883,4.539173740857441,0.606040048830604
46,102.13711526410975,25,27.069321182642657,317.07344933076826,32.90344786886784,806.1891570826672,2.9875696104833427,0.7034017174703169,Soft,Sunny,2.203050835254171,8.693637959901354,4.704849744107401,0.6624412799377714
47,84.499328315635,10,46.83569710732918,286.26593662856214,87.54729610188778,984.1712425708998,1.8548001770759193,0.7138254088404816,Medium,Rainy,3.6709924772725735,8.407410925563754,3.6291944132171583,0.8401328942365963
48,92.38433979862813,21,25.52795228512231,343.5752971471535,55.938447651449735,924.2922746748195,2.8766848645670757,0.8407615001858915,Medium,Sunny,4.576120564687544,8.123094932411057,4.319009190581287,0.8635360814959931
49,84.94959325246309,4,26.391816530526064,306.5635268701144,44.30717226642222,863.7417292561515,1.602392099287896,0.8743748183824525,Hard,Rainy,5.67605452635757,8.612574378003956,2.296272776739753,0.8588244807475642
50,79.68399270498927,12,28.131889704210913,262.8372398532567,64.42535076696765,775.5090397468484,2.8964839108859675,0.8873406431523891,Hard,Sunny,4.482121945984286,8.151396031143435,2.1438378795479403,0.6612649280430982
1,97.03451939121078,27,29.12738934459754,299.89810051937616,73.05510012744847,813.9115667931666,2.748550151805045,0.9193411373201859,Hard,Rainy,5.426972326223948,9.418056333353146,1.196478588464689,0.9644857256008906
2,76.90162121880164,10,35.43438926393092,315.363644491005,63.4446886703628,747.0080001557543,1.531418029097772,0.7569171359809387,Soft,Rainy,2.4862860266982603,8.485712800758659,3.0128104922671475,0.764380829421462
3,101.202583194417,24,41.40372081302132,333.82543658167384,92.82209011505253,806.0401579291183,1.947278061132997,0.7786854028459345,Hard,Cloudy,2.842084670092537,9.709381799459859,2.823328050078041,0.9072029687554829
4,86.11553783413908,18,47.78624523202051,343.6476786707647,66.52160253991482,745.1898478861577,1.5764349805178002,0.7730521047853899,Hard,Cloudy,5.881171456858271,7.6684127221665515,2.4876619627469627,0.6665923758819602
5,75.00471425515698,2,22.653127620065074,281.74161337163855,89.07226413630188,938.5921099033343,2.9932588072943394,0.744751629433198,Hard,Sunny,5.549602761025776,7.336371639355356,1.4533363966885449,0.7882274849701367
6,92.88951987330304,14,48.63108086684707,265.5512364079037,62.82625916384861,724.2277269826865,2.141766006875664,0.7733186729211029,Medium,Sunny,2.940907812080102,8.142902078524996,1.9230526352969846,0.808608470954321
7,76.63981679846611,6,47.6396890129044,257.38286421938824,39.67116163571124,756.8216439421316,2.4932602794159564,0.884095793415052,Hard,Cloudy,4.4838955271903185,7.550978684159306,1.8147024632954856,0.9081421003313328
8,84.66593452373148,6,21.619978765431167,323.83546027082826,57.90671357348758,907.3500189342262,1.8512858622335802,0.8099234781148728,Hard,Rainy,3.45053103411413,8.179358179311183,4.775873608950044,0.8486075739981305
9,99.74417706095007,5,30.80963413074688,329.5158252715432,17.77030206864423,970.7550137261737,2.9006043580013277,0.9303737310791772,Medium,Rainy,3.8743940349153414,7.622232833131949,4.865841349316459,0.7597209956402378
10,77.1941367567653,2,44.394301708980095,290.9373126928167,30.715717050621485,989.3774829302805,1.9112611328092075,0.8609256398029201,Hard,Cloudy,5.44351259636916,9.604648926919527,1.0136864194360413,0.7130058596435522
11,104.37684723246008,29,38.34729636438203,289.5925407173629,78.9608495983345,950.806875022233,1.8903219109534477,0.763611750135036,Soft,Cloudy,4.942850440532132,8.703713589368965,1.6821916036339628,0.9891827003060351
12,75.1336972930504,12,43.37281830145311,345.42370316546317,69.53280496159834,763.4415329098675,1.9719001439120292,0.8402146001750016,Medium,Sunny,2.9537702468803815,8.492767794944914,4.55512320094981,0.7138119973566028
13,83.63883542206658,6,41.571000163696624,341.6681325080327,24.98668394804752,785.7133857496149,2.1937337469760596,0.8780106407766024,Hard,Rainy,3.2639722987875297,9.363235282204888,1.1533603386605762,0.651789568170314
14,100.9316419653225,4,34.90310339381491,273.3265901917043,49.42136586322731,961.2257058995658,1.5277990893445665,0.9598584914286452,Medium,Cloudy,3.158841839275991,7.391101039517135,4.773806050361062,0.720166676287028
15,86.06945524052574,22,21.236541378550985,328.0807647749807,22.779298533722475,966.7998894232333,2.3967562501921265,0.9501152800197992,Hard,Rainy,5.122651113362977,9.571044161561549,2.520258617524815,0.7307745598490718
16,78.56623358231047,17,37.52804606193503,312.270039623294,87.02360707365766,892.1959497460338,1.5474986957111072,0.8279439506548947,Hard,Rainy,3.960353684547325,8.44991217461872,3.1547430502813816,0.6511438036150402
17,87.60818715801497,21,21.456999591778878,265.422273911964,19.825273157885995,794.092329756061,2.3088037316093897,0.8943027457292647,Medium,Cloudy,5.802897228097544,7.40929968857371,4.055278484643839,0.8832580409551398
18,84.4637650234584,29,38.111801526053924,285.67710470865603,68.88114970843012,767.2169989137931,2.186827353273168,0.7893414338997122,Soft,Rainy,5.266748708916204,9.458234398386317,1.9756203639566365,0.8476660056911568
19,104.49491657561941,7,44.012325874810344,267.74729413074823,64.63000008803522,955.6848097788239,1.8638205872046152,0.8899009928349293,Medium,Sunny,2.8447777234183254,8.382325631235556,1.402696031321954,0.7266461909933936
20,85.96717711548001,16,37.54975246105756,279.5156038821839,52.54989810821649,761.5764995349267,1.9946520257562401,0.9738377335087826,Soft,Cloudy,5.143771181418199,8.813801627370687,4.239792799088557,0.9972000376119973
21,102.61263651216025,19,49.91065413685091,311.53011757733515,35.04111603977276,898.5413052047252,2.5584897168670047,0.8873628308990844,Soft,Rainy,4.0243173888557076,9.680826657553698,4.938505651342748,0.8620044292663057
22,106.21552506837571,26,33.67599500541299,287.526547104344,46.35608499937265,990.3860028202396,1.5143962798070945,0.7911315512250565,Medium,Cloudy,3.01484050472282,9.672074896661247,3.6351120757334523,0.881274154682308
23,90.18360968517854,0,42.46482390811963,289.40595198358574,82.57521704149423,911.5874177499384,1.9749707070386395,0.8931950270111465,Hard,Cloudy,3.45332697127156,9.678456674669357,4.300897241806142,0.8228730600415364
24,106.84801003490372,13,40.016398752257224,303.96472926171896,78.53957339914922,777.3010939493793,2.520445881247301,0.9708264012498756,Soft,Rainy,5.888504466973345,8.25075237757887,4.765249570128203,0.8206298962344865
25,88.20613188871175,16,49.742950746742636,258.7224138841723,76.49282036450228,784.7517703823335,1.728410798103825,0.7411140792316492,Medium,Sunny,3.9358457703364995,9.248817645340157,1.914319125891713,0.6080089066313117
26,108.74274457715379,9,41.39657015231315,323.8797289849415,77.4841225924952,727.8684326262717,2.340578481279155,0.8447340753686243,Hard,Cloudy,4.878423398442652,7.699812579232606,2.4016238164286414,0.9083625107876148
27,78.12513335839505,11,24.920921943781682,290.170953341334,22.94977369198052,905.8712469882437,1.753399392724069,0.7963152849807325,Hard,Rainy,3.9083411806510884,9.493530965588597,1.876104294232484,0.9642963036662394
28,99.0456743276135,15,48.66553119251722,298.039708820232,18.918680532618847,855.5307044391398,1.7321428152854994,0.7724402361680175,Hard,Cloudy,3.486229095384477,8.025166919197957,1.2471350879174201,0.6489055910655557
29,92.2834914159925,13,40.03331679337284,347.42997288546314,87.53487605686199,761.9415098608501,2.6584201435856354,0.8188626928897428,Medium,Cloudy,5.1856800730374335,8.39173738588149,3.929103189262307,0.9182521915228625
30,88.56770819094764,29,21.780146924191698,284.4366888318254,85.34571133099995,768.3004901648291,1.8997880299517065,0.818190413794343,Medium,Rainy,5.393297407100252,9.674174944581326,1.5826304145193673,0.8137228031454407
31,97.14491575620103,26,39.727049173538376,314.82189359739255,71.3186473641727,702.7073664301549,2.063653678428791,0.763129899067968,Hard,Sunny,2.2875566626634813,9.417219854782548,1.370837587620228,0.7141236646065093
32,99.63499820720159,15,46.49358220024325,289.25043172958107,64.53151707839844,993.5258197319938,2.5950270984374546,0.8210875385533364,Hard,Rainy,3.115910356526665,9.857533615417518,2.4305394824969326,0.9683536270777284
